5.857522487640380859e-01,1.048333764076232910e+00,6.534533554258814547e-07,0.000000000000000000e+00,5.171135663986206055e-01,9.626573324203491211e-01,-2.955500409007072449e-02,0.000000000000000000e+00,4.732092916965484619e-01,8.629494309425354004e-01,-3.352139145135879517e-02,0.000000000000000000e+00,4.426186084747314453e-01,7.926622033119201660e-01,-3.468064591288566589e-02,0.000000000000000000e+00,4.109456539154052734e-01,7.230865359306335449e-01,-3.533513098955154419e-02,0.000000000000000000e+00,5.492423772811889648e-01,8.114917278289794922e-01,1.758757978677749634e-02,0.000000000000000000e+00,5.425959825515747070e-01,7.165279388427734375e-01,2.358824014663696289e-02,0.000000000000000000e+00,5.380139350891113281e-01,6.567916870117187500e-01,1.378058642148971558e-02,0.000000000000000000e+00,5.310492515563964844e-01,5.993347764015197754e-01,1.308284932747483253e-03,0.000000000000000000e+00,5.839960575103759766e-01,8.175836801528930664e-01,2.677831053733825684e-02,0.000000000000000000e+00,5.946494340896606445e-01,7.281162738800048828e-01,2.966802194714546204e-02,0.000000000000000000e+00,5.996121168136596680e-01,6.633007526397705078e-01,6.910012103617191315e-03,0.000000000000000000e+00,6.019417047500610352e-01,6.098227500915527344e-01,-1.430783513933420181e-02,0.000000000000000000e+00,6.081131100654602051e-01,8.354363441467285156e-01,3.121931850910186768e-02,0.000000000000000000e+00,6.211898922920227051e-01,7.519144415855407715e-01,2.840551361441612244e-02,0.000000000000000000e+00,6.252906322479248047e-01,6.858068108558654785e-01,4.579780157655477524e-03,0.000000000000000000e+00,6.291097402572631836e-01,6.378042697906494141e-01,-1.529003307223320007e-02,0.000000000000000000e+00,6.281257271766662598e-01,8.570453524589538574e-01,3.320669010281562805e-02,0.000000000000000000e+00,6.380359530448913574e-01,7.774550318717956543e-01,2.903958596289157867e-02,0.000000000000000000e+00,6.427112221717834473e-01,7.260639667510986328e-01,1.608493365347385406e-02,0.000000000000000000e+00,6.504986286163330078e-01,6.777629852294921875e-01,3.202249296009540558e-03,0.000000000000000000e+00,1.963690630999217746e+01,1.243084893161723548e+00,1.027775049840702337e+00,4.785308734977088641e+00,1.290944542234704251e+01,3.789018827001751077e+00,8.647433260854098691e+00,2.126433400282077457e+01,2.921153980188910371e+00,1.060607211594041388e+01,1.862730536976255991e+01,2.797794534592414450e+00,1.369154644158520462e+01,1.127536504948745311e+01,3.892063115101930038e+00,0.000000000000000000e+00
6.139065027236938477e-01,9.490084052085876465e-01,4.289248636268894188e-07,0.000000000000000000e+00,5.509262084960937500e-01,8.209226727485656738e-01,1.400027051568031311e-02,0.000000000000000000e+00,5.185726284980773926e-01,7.042958736419677734e-01,3.671798110008239746e-02,0.000000000000000000e+00,4.921717345714569092e-01,6.280155181884765625e-01,5.137657746672630310e-02,0.000000000000000000e+00,4.709209203720092773e-01,5.703057050704956055e-01,6.640839576721191406e-02,0.000000000000000000e+00,5.743030905723571777e-01,6.775519847869873047e-01,9.325523674488067627e-02,0.000000000000000000e+00,5.658696889877319336e-01,5.839810371398925781e-01,1.233367919921875000e-01,0.000000000000000000e+00,5.637112259864807129e-01,5.344723463058471680e-01,1.308700293302536011e-01,0.000000000000000000e+00,5.609613060951232910e-01,4.895721673965454102e-01,1.318099945783615112e-01,0.000000000000000000e+00,6.053043603897094727e-01,6.762974262237548828e-01,8.723735064268112183e-02,0.000000000000000000e+00,6.091805696487426758e-01,5.923730731010437012e-01,1.185781434178352356e-01,0.000000000000000000e+00,6.118279695510864258e-01,5.394395589828491211e-01,1.172910556197166443e-01,0.000000000000000000e+00,6.142399311065673828e-01,5.104438066482543945e-01,1.136035621166229248e-01,0.000000000000000000e+00,6.312126517295837402e-01,6.849725842475891113e-01,7.680026441812515259e-02,0.000000000000000000e+00,6.380512118339538574e-01,6.100172400474548340e-01,1.016035452485084534e-01,0.000000000000000000e+00,6.380014419555664062e-01,5.551810264587402344e-01,1.052182838320732117e-01,0.000000000000000000e+00,6.377146840095520020e-01,5.164344310760498047e-01,1.043714657425880432e-01,0.000000000000000000e+00,6.551254391670227051e-01,7.063974142074584961e-01,6.472655385732650757e-02,0.000000000000000000e+00,6.602045297622680664e-01,6.309098005294799805e-01,8.561886101961135864e-02,0.000000000000000000e+00,6.621586680412292480e-01,5.930034518241882324e-01,9.551786631345748901e-02,0.000000000000000000e+00,6.653679013252258301e-01,5.637145042419433594e-01,1.007093265652656555e-01,0.000000000000000000e+00,1.170355850520065033e+01,3.542834652968779974e+00,3.614082623552703932e+00,3.160829965549352583e+00,9.469043505841510111e+00,7.513989730074866813e+00,5.012392197785778158e+00,2.184988863528298353e+01,6.129083679737088453e+00,2.484111315370154838e+00,1.535784238119266831e+01,5.037136432870275016e+00,5.636907274952012159e+00,1.193671746948456791e+00,5.637862177120409157e+00,0.000000000000000000e+00
6.264951229095458984e-01,8.448108434677124023e-01,2.450268254960974446e-07,0.000000000000000000e+00,5.790154337882995605e-01,6.878552436828613281e-01,6.876870989799499512e-02,0.000000000000000000e+00,5.778919458389282227e-01,5.789095163345336914e-01,1.048897281289100647e-01,0.000000000000000000e+00,5.689073801040649414e-01,5.042511820793151855e-01,1.226277053356170654e-01,0.000000000000000000e+00,5.575991868972778320e-01,4.381943643093109131e-01,1.379925757646560669e-01,0.000000000000000000e+00,6.293029189109802246e-01,5.691425800323486328e-01,1.164831146597862244e-01,0.000000000000000000e+00,6.442840695381164551e-01,4.809366464614868164e-01,1.388837397098541260e-01,0.000000000000000000e+00,6.480594873428344727e-01,4.161882102489471436e-01,1.450225114822387695e-01,0.000000000000000000e+00,6.486485600471496582e-01,3.603122830390930176e-01,1.456486433744430542e-01,0.000000000000000000e+00,6.394238471984863281e-01,5.744863152503967285e-01,7.659049332141876221e-02,0.000000000000000000e+00,6.639443635940551758e-01,4.758321344852447510e-01,9.254539012908935547e-02,0.000000000000000000e+00,6.708866953849792480e-01,4.004523754119873047e-01,8.986040204763412476e-02,0.000000000000000000e+00,6.733371019363403320e-01,3.484761416912078857e-01,8.574286848306655884e-02,0.000000000000000000e+00,6.423530578613281250e-01,5.790222883224487305e-01,3.599995747208595276e-02,0.000000000000000000e+00,6.685696244239807129e-01,4.809227585792541504e-01,4.460527002811431885e-02,0.000000000000000000e+00,6.714809536933898926e-01,4.020826220512390137e-01,4.350646957755088806e-02,0.000000000000000000e+00,6.700489521026611328e-01,3.424134850502014160e-01,4.027760028839111328e-02,0.000000000000000000e+00,6.399190425872802734e-01,5.787931084632873535e-01,-9.250228758901357651e-04,0.000000000000000000e+00,6.555885672569274902e-01,4.914619922637939453e-01,1.416616723872721195e-03,0.000000000000000000e+00,6.584445834159851074e-01,4.271023869514465332e-01,-2.879345847759395838e-04,0.000000000000000000e+00,6.596747040748596191e-01,3.744463026523590088e-01,-3.324786666780710220e-03,0.000000000000000000e+00,1.582210538116604859e+01,7.878890647948712633e+00,2.801176411794001009e+00,1.232309522069401275e+01,1.064497588503763303e+01,5.490781925045275180e+00,1.293421194830057708e+01,1.396583948006103704e+01,3.572235298202500076e+00,1.182729746540731419e+01,1.401963794171729560e+01,4.176718480202342043e+00,7.480816527875948196e+00,8.209010247508308211e+00,2.151095680310773250e+00,0.000000000000000000e+00
6.139981746673583984e-01,7.419213056564331055e-01,1.259966637690013158e-07,0.000000000000000000e+00,6.471198201179504395e-01,6.104767322540283203e-01,6.387785077095031738e-02,0.000000000000000000e+00,6.560820937156677246e-01,5.083591938018798828e-01,8.994078636169433594e-02,0.000000000000000000e+00,6.497287750244140625e-01,4.300570785999298096e-01,1.070907935500144958e-01,0.000000000000000000e+00,6.377198100090026855e-01,3.709684014320373535e-01,1.220177337527275085e-01,0.000000000000000000e+00,6.699529290199279785e-01,4.763889014720916748e-01,3.112926892936229706e-02,0.000000000000000000e+00,6.817483901977539062e-01,3.671652674674987793e-01,3.214310482144355774e-02,0.000000000000000000e+00,6.849810481071472168e-01,2.962065339088439941e-01,3.193049132823944092e-02,0.000000000000000000e+00,6.874598860740661621e-01,2.370844781398773193e-01,3.289020806550979614e-02,0.000000000000000000e+00,6.380497217178344727e-01,4.787533283233642578e-01,5.314342677593231201e-03,0.000000000000000000e+00,6.462313532829284668e-01,3.649320304393768311e-01,9.093618020415306091e-03,0.000000000000000000e+00,6.481310725212097168e-01,2.911568582057952881e-01,1.308796275407075882e-02,0.000000000000000000e+00,6.539104580879211426e-01,2.421412616968154907e-01,1.426939200609922409e-02,0.000000000000000000e+00,6.033398509025573730e-01,4.830710589885711670e-01,-1.415052730590105057e-02,0.000000000000000000e+00,6.101464033126831055e-01,3.636274337768554688e-01,-1.149438973516225815e-02,0.000000000000000000e+00,6.098654866218566895e-01,2.843813300132751465e-01,-9.528331458568572998e-03,0.000000000000000000e+00,6.142013669013977051e-01,2.268722206354141235e-01,-9.724016301333904266e-03,0.000000000000000000e+00,5.671142935752868652e-01,4.864278733730316162e-01,-2.653641626238822937e-02,0.000000000000000000e+00,5.568100214004516602e-01,3.804017603397369385e-01,-2.895572409033775330e-02,0.000000000000000000e+00,5.467880964279174805e-01,3.172017931938171387e-01,-3.012749738991260529e-02,0.000000000000000000e+00,5.416551232337951660e-01,2.618598043918609619e-01,-3.022438846528530121e-02,0.000000000000000000e+00,1.391871206560553809e+01,9.595025773617361864e+00,6.857229050094701073e+00,8.302336601341741229e+00,3.623544808447609178e+00,1.120066701793982045e+00,1.336777018134490458e+00,2.894822864410513397e+00,5.522334200426121775e+00,7.134311574540830314e+00,3.466864857676799971e+00,4.794720714478277301e+00,6.628139856738193281e+00,3.468149986677004915e+00,3.830842995515455485e+00,0.000000000000000000e+00
5.925642848014831543e-01,6.651110053062438965e-01,2.267674936717867240e-08,0.000000000000000000e+00,6.252031922340393066e-01,5.374172925949096680e-01,8.261961489915847778e-02,0.000000000000000000e+00,6.339725255966186523e-01,4.424488246440887451e-01,1.122072711586952209e-01,0.000000000000000000e+00,6.266646981239318848e-01,3.638712465763092041e-01,1.301371753215789795e-01,0.000000000000000000e+00,6.121312379837036133e-01,3.043024837970733643e-01,1.448141485452651978e-01,0.000000000000000000e+00,6.562771797180175781e-01,3.841709494590759277e-01,2.909063920378684998e-02,0.000000000000000000e+00,6.564121842384338379e-01,2.572347819805145264e-01,3.395299986004829407e-02,0.000000000000000000e+00,6.470385789871215820e-01,1.760592311620712280e-01,4.023792594671249390e-02,0.000000000000000000e+00,6.349986791610717773e-01,1.081079617142677307e-01,4.431932419538497925e-02,0.000000000000000000e+00,6.316816806793212891e-01,3.863827586174011230e-01,-1.077423617243766785e-02,0.000000000000000000e+00,6.321709752082824707e-01,2.356803119182586670e-01,-1.074429415166378021e-02,0.000000000000000000e+00,6.237813830375671387e-01,1.474132984876632690e-01,-6.875177845358848572e-03,0.000000000000000000e+00,6.193574666976928711e-01,8.602626621723175049e-02,-5.451552569866180420e-03,0.000000000000000000e+00,5.976297259330749512e-01,3.897106349468231201e-01,-4.073890298604965210e-02,0.000000000000000000e+00,5.929347276687622070e-01,2.452601045370101929e-01,-4.091913253068923950e-02,0.000000000000000000e+00,5.813658833503723145e-01,1.526260077953338623e-01,-4.049667343497276306e-02,0.000000000000000000e+00,5.747050046920776367e-01,8.260477334260940552e-02,-4.174462705850601196e-02,0.000000000000000000e+00,5.592330098152160645e-01,3.971081376075744629e-01,-6.109087169170379639e-02,0.000000000000000000e+00,5.382444858551025391e-01,2.719913125038146973e-01,-6.135528162121772766e-02,0.000000000000000000e+00,5.240610241889953613e-01,2.038440555334091187e-01,-5.827033147215843201e-02,0.000000000000000000e+00,5.150614976882934570e-01,1.471846550703048706e-01,-5.606274306774139404e-02,0.000000000000000000e+00,1.695873053513943418e+01,1.114389096912211130e+01,8.204408184793246406e+00,1.317741293905400823e+01,6.993021614688330168e+00,3.598316419385539255e+00,8.106190225528958848e+00,6.140108151133364167e+00,1.756450948542385593e+00,8.832943328927207460e+00,5.267451977422328291e+00,2.113148646401582731e+00,1.285520555031870060e+01,3.471166565794564285e+00,2.749903727594096736e+00,0.000000000000000000e+00
5.569171309471130371e-01,6.686513423919677734e-01,-3.712930407573367120e-08,0.000000000000000000e+00,5.126699805259704590e-01,5.821629166603088379e-01,1.945571787655353546e-02,0.000000000000000000e+00,4.968457520008087158e-01,4.905065894126892090e-01,2.743424475193023682e-02,0.000000000000000000e+00,4.755627810955047607e-01,4.311232268810272217e-01,2.583185397088527679e-02,0.000000000000000000e+00,4.525520205497741699e-01,3.797520399093627930e-01,2.256483770906925201e-02,0.000000000000000000e+00,5.811380743980407715e-01,3.840370774269104004e-01,5.257281661033630371e-02,0.000000000000000000e+00,5.787269473075866699e-01,2.963949441909790039e-01,5.471074953675270081e-02,0.000000000000000000e+00,5.669986009597778320e-01,2.416176795959472656e-01,4.743435978889465332e-02,0.000000000000000000e+00,5.540106296539306641e-01,1.925983875989913940e-01,4.018434509634971619e-02,0.000000000000000000e+00,6.010457873344421387e-01,3.794169425964355469e-01,2.912380173802375793e-02,0.000000000000000000e+00,6.106304526329040527e-01,2.564609646797180176e-01,3.247401490807533264e-02,0.000000000000000000e+00,6.062033772468566895e-01,1.724110394716262817e-01,2.661107853055000305e-02,0.000000000000000000e+00,5.991680026054382324e-01,1.042856797575950623e-01,1.997052691876888275e-02,0.000000000000000000e+00,6.121774315834045410e-01,3.908185660839080811e-01,1.908292877487838268e-03,0.000000000000000000e+00,6.258188486099243164e-01,2.657777965068817139e-01,-7.288226624950766563e-04,0.000000000000000000e+00,6.210596561431884766e-01,1.805353462696075439e-01,-7.430718280375003815e-03,0.000000000000000000e+00,6.129295825958251953e-01,1.125176697969436646e-01,-1.338747330009937286e-02,0.000000000000000000e+00,6.139636039733886719e-01,4.076594710350036621e-01,-2.556357905268669128e-02,0.000000000000000000e+00,6.218892931938171387e-01,2.971688508987426758e-01,-3.022709302604198456e-02,0.000000000000000000e+00,6.177052855491638184e-01,2.266134321689605713e-01,-3.219200670719146729e-02,0.000000000000000000e+00,6.089246273040771484e-01,1.672248095273971558e-01,-3.488050773739814758e-02,0.000000000000000000e+00,1.827983949846266754e+01,1.177638177983845402e+01,4.786386506058262214e+00,1.106883194030272755e+01,1.368654232671185689e+01,2.826824779390677111e+00,5.895140350837595022e+00,9.298830167395783164e+00,3.264251395893134955e+00,5.267564337069105207e+00,9.966518605310401568e+00,3.640203086604724803e+00,8.756497703202981597e+00,7.536530326998258644e+00,5.106520917846156138e+00,0.000000000000000000e+00
5.631465315818786621e-01,6.748315095901489258e-01,4.776953943519401946e-08,0.000000000000000000e+00,5.049201846122741699e-01,6.080865859985351562e-01,-1.059621479362249374e-02,0.000000000000000000e+00,4.653429687023162842e-01,5.154600739479064941e-01,-9.829691611230373383e-03,0.000000000000000000e+00,4.327581822872161865e-01,4.413814842700958252e-01,-1.284939050674438477e-02,0.000000000000000000e+00,3.976365625858306885e-01,3.935139179229736328e-01,-1.605874486267566681e-02,0.000000000000000000e+00,5.328045487403869629e-01,4.397601187229156494e-01,3.814767301082611084e-02,0.000000000000000000e+00,5.150989294052124023e-01,3.620993494987487793e-01,3.862416371703147888e-02,0.000000000000000000e+00,5.041673779487609863e-01,3.095064163208007812e-01,2.952658012509346008e-02,0.000000000000000000e+00,4.973848760128021240e-01,2.595699131488800049e-01,2.113283239305019379e-02,0.000000000000000000e+00,5.671812891960144043e-01,4.225147664546966553e-01,3.279444947838783264e-02,0.000000000000000000e+00,5.688875317573547363e-01,3.242740929126739502e-01,3.686805441975593567e-02,0.000000000000000000e+00,5.673801898956298828e-01,2.549892067909240723e-01,3.056071326136589050e-02,0.000000000000000000e+00,5.670222640037536621e-01,1.967649459838867188e-01,2.435622736811637878e-02,0.000000000000000000e+00,5.973439216613769531e-01,4.214382767677307129e-01,2.100257575511932373e-02,0.000000000000000000e+00,6.022592782974243164e-01,3.224484324455261230e-01,1.944300532341003418e-02,0.000000000000000000e+00,5.995733737945556641e-01,2.492810338735580444e-01,1.401181053370237350e-02,0.000000000000000000e+00,5.974683761596679688e-01,1.892398744821548462e-01,1.032954268157482147e-02,0.000000000000000000e+00,6.249504089355468750e-01,4.318404793739318848e-01,6.004797294735908508e-03,0.000000000000000000e+00,6.366066336631774902e-01,3.451798558235168457e-01,4.660719074308872223e-03,0.000000000000000000e+00,6.403232812881469727e-01,2.836581766605377197e-01,4.761223681271076202e-03,0.000000000000000000e+00,6.407606005668640137e-01,2.287239432334899902e-01,4.464673344045877457e-03,0.000000000000000000e+00,1.933806808474937000e+01,2.643560277926440438e+00,1.254859283516081447e+01,1.035867343305172206e+01,1.001540048497585822e+01,3.954841405991546655e+00,5.030992745974542935e+00,7.898433664471318671e+00,1.252923044162183475e+00,7.398864494077039389e+00,5.963116272702363219e+00,7.410749717868941877e-01,6.982655414013882123e+00,4.314641194969158100e+00,3.027930262273861306e+00,0.000000000000000000e+00
5.627036690711975098e-01,6.795332431793212891e-01,1.788148580317283631e-07,0.000000000000000000e+00,5.132851004600524902e-01,6.182419657707214355e-01,-1.069390214979648590e-02,0.000000000000000000e+00,4.799305498600006104e-01,5.336099267005920410e-01,-1.055064704269170761e-02,0.000000000000000000e+00,4.531852602958679199e-01,4.597482383251190186e-01,-1.359506323933601379e-02,0.000000000000000000e+00,4.275814592838287354e-01,4.099608659744262695e-01,-1.682175695896148682e-02,0.000000000000000000e+00,5.587496161460876465e-01,4.539458155632019043e-01,2.894674614071846008e-02,0.000000000000000000e+00,5.467355251312255859e-01,3.781649768352508545e-01,2.779858559370040894e-02,0.000000000000000000e+00,5.380822420120239258e-01,3.220577239990234375e-01,2.031849510967731476e-02,0.000000000000000000e+00,5.328049659729003906e-01,2.723058164119720459e-01,1.315511856228113174e-02,0.000000000000000000e+00,5.909414887428283691e-01,4.437145292758941650e-01,2.330765128135681152e-02,0.000000000000000000e+00,6.026326417922973633e-01,3.455940485000610352e-01,2.391543984413146973e-02,0.000000000000000000e+00,6.040833592414855957e-01,2.776359021663665771e-01,1.734245195984840393e-02,0.000000000000000000e+00,6.053774952888488770e-01,2.181478142738342285e-01,1.161006372421979904e-02,0.000000000000000000e+00,6.177545785903930664e-01,4.476746916770935059e-01,1.224764529615640640e-02,0.000000000000000000e+00,6.316213011741638184e-01,3.493389785289764404e-01,6.509780418127775192e-03,0.000000000000000000e+00,6.319816708564758301e-01,2.794326543807983398e-01,-4.847335803788155317e-04,0.000000000000000000e+00,6.301907896995544434e-01,2.205049395561218262e-01,-4.939100239425897598e-03,0.000000000000000000e+00,6.393950581550598145e-01,4.621504247188568115e-01,-1.294521498493850231e-03,0.000000000000000000e+00,6.566416025161743164e-01,3.786740005016326904e-01,-8.223917335271835327e-03,0.000000000000000000e+00,6.630216836929321289e-01,3.160938620567321777e-01,-1.169571559876203537e-02,0.000000000000000000e+00,6.648660898208618164e-01,2.580920159816741943e-01,-1.409512013196945190e-02,0.000000000000000000e+00,1.900230353481606471e+01,2.812169737087364840e+00,7.380509124428809464e+00,1.142268062500161463e+01,6.653067557549642075e+00,2.763033648876997539e+00,5.252490386528148925e+00,8.091919681329885705e+00,3.092890808930074537e-02,8.211491902166262236e+00,8.073785902740773679e+00,2.460467018262350258e+00,8.875593349940665178e+00,6.025068392375631632e+00,4.072826534763968276e+00,0.000000000000000000e+00
5.702757239341735840e-01,7.231238484382629395e-01,2.437117840869973406e-09,0.000000000000000000e+00,5.436288118362426758e-01,6.302649974822998047e-01,3.576256334781646729e-02,0.000000000000000000e+00,5.510024428367614746e-01,5.403539538383483887e-01,4.924754425883293152e-02,0.000000000000000000e+00,5.419501066207885742e-01,4.867533743381500244e-01,5.309567227959632874e-02,0.000000000000000000e+00,5.297870635986328125e-01,4.403899312019348145e-01,5.497367680072784424e-02,0.000000000000000000e+00,6.315824985504150391e-01,4.749857187271118164e-01,3.578723594546318054e-02,0.000000000000000000e+00,6.539366841316223145e-01,3.731677234172821045e-01,3.161789104342460632e-02,0.000000000000000000e+00,6.617648005485534668e-01,2.911457121372222900e-01,2.631512470543384552e-02,0.000000000000000000e+00,6.636301279067993164e-01,2.269123345613479614e-01,2.151944302022457123e-02,0.000000000000000000e+00,6.403691768646240234e-01,4.844261109828948975e-01,7.121034897863864899e-03,0.000000000000000000e+00,6.626905798912048340e-01,3.572411835193634033e-01,1.486810389906167984e-03,0.000000000000000000e+00,6.635562777519226074e-01,2.665753662586212158e-01,-3.877513110637664795e-03,0.000000000000000000e+00,6.604970693588256836e-01,1.938266754150390625e-01,-9.229275397956371307e-03,0.000000000000000000e+00,6.377868652343750000e-01,4.935315251350402832e-01,-2.120223268866539001e-02,0.000000000000000000e+00,6.609084010124206543e-01,3.614605963230133057e-01,-2.813828550279140472e-02,0.000000000000000000e+00,6.574752926826477051e-01,2.727148830890655518e-01,-3.397724404931068420e-02,0.000000000000000000e+00,6.526000499725341797e-01,2.059064954519271851e-01,-3.964235261082649231e-02,0.000000000000000000e+00,6.221793889999389648e-01,4.937951862812042236e-01,-4.733409360051155090e-02,0.000000000000000000e+00,6.301311850547790527e-01,3.892093598842620850e-01,-5.876906588673591614e-02,0.000000000000000000e+00,6.291153430938720703e-01,3.150462210178375244e-01,-6.638909131288528442e-02,0.000000000000000000e+00,6.271546483039855957e-01,2.511559724807739258e-01,-7.270635664463043213e-02,0.000000000000000000e+00,2.322710290995922477e+01,1.486697890889591278e+01,5.415742725218166242e+00,1.036854695661272885e+01,7.060079829815352426e+00,3.824330817009549577e+00,7.628801133842705084e+00,9.436481988409934019e+00,3.059838894308520185e+00,6.773853048319051773e+00,1.215075833913045500e+01,2.227946852753891260e+00,9.775686224286143755e+00,5.116508031916476185e+00,9.931472099588769531e-01,0.000000000000000000e+00
6.039655804634094238e-01,7.298177480697631836e-01,-1.066683736894447065e-07,0.000000000000000000e+00,6.465339660644531250e-01,6.261562705039978027e-01,5.086421221494674683e-02,0.000000000000000000e+00,6.572923064231872559e-01,5.378504991531372070e-01,6.536029279232025146e-02,0.000000000000000000e+00,6.487624049186706543e-01,4.575511515140533447e-01,7.482489943504333496e-02,0.000000000000000000e+00,6.284125447273254395e-01,4.049868881702423096e-01,8.021325618028640747e-02,0.000000000000000000e+00,6.681021451950073242e-01,4.916830062866210938e-01,-1.789882965385913849e-02,0.000000000000000000e+00,6.824616789817810059e-01,3.546606302261352539e-01,-2.825351245701313019e-02,0.000000000000000000e+00,6.807260513305664062e-01,2.701700627803802490e-01,-2.410364896059036255e-02,0.000000000000000000e+00,6.768673658370971680e-01,2.120747566223144531e-01,-1.944627426564693451e-02,0.000000000000000000e+00,6.360226869583129883e-01,4.900331497192382812e-01,-4.377510398626327515e-02,0.000000000000000000e+00,6.430656909942626953e-01,3.220369517803192139e-01,-6.381315737962722778e-02,0.000000000000000000e+00,6.355162262916564941e-01,2.216067612171173096e-01,-6.350588053464889526e-02,0.000000000000000000e+00,6.297904849052429199e-01,1.542312204837799072e-01,-6.180572137236595154e-02,0.000000000000000000e+00,5.979579091072082520e-01,4.986289739608764648e-01,-6.138637661933898926e-02,0.000000000000000000e+00,5.982282161712646484e-01,3.426919877529144287e-01,-7.973250001668930054e-02,0.000000000000000000e+00,5.909494161605834961e-01,2.466346621513366699e-01,-8.581774681806564331e-02,0.000000000000000000e+00,5.867446660995483398e-01,1.782518029212951660e-01,-8.864726871252059937e-02,0.000000000000000000e+00,5.580831766128540039e-01,5.172010660171508789e-01,-7.092396169900894165e-02,0.000000000000000000e+00,5.396426320075988770e-01,3.967780172824859619e-01,-9.040176868438720703e-02,0.000000000000000000e+00,5.271558165550231934e-01,3.277906477451324463e-01,-9.977164864540100098e-02,0.000000000000000000e+00,5.191433429718017578e-01,2.666800618171691895e-01,-1.045698001980781555e-01,0.000000000000000000e+00,2.108843764141944277e+01,1.313626898735173931e+01,1.506427127013484046e+01,9.067579686380229376e+00,1.008597244773245016e+01,3.155489111548505754e+00,6.209421348717176770e+00,9.657674005833083442e+00,1.383257811489361222e+00,8.303011031140508535e+00,5.391356691328946127e+00,1.491105416290728014e+00,9.587899374426065435e+00,2.127579461277216755e+00,4.205556207321344608e+00,0.000000000000000000e+00
